Group,file,param,value
WT,15o26020,9,9.821346103331667
WT,15o26023,9,11.294023018622335
WT,15o26031,9,13.73032514478722
WT,15o29002,9,13.697576664308702
WT,15o29009,9,16.85734250677255
WT,15o29012,9,14.41613595609678
WT,15o29015,9,15.08069627105882
WT,15o29021,9,13.1611221530895
WT,15o29024,9,14.538475382398195
WT,15o29027,9,13.521045385782509
WT,15o20002,9,19.999942805487283
WT,15o20005,9,14.712569749875415
WT,15o20010,9,15.193399256385076
WT,15o20015,9,14.360455842219514
WT,15o21003,9,19.99987283393345
WT,15o21008,9,19.999882027076286
WT,15o22002,9,14.815993356081249
WT,15o22008,9,19.999960210471915
WT,15n10002,9,19.99979406227266
WT,15n10009,9,19.999933265850782
WT,15n10012,9,13.728226780286045
WT,15n23002,9,19.999983329979827
WT,15n23005,9,13.201902803107817
WT,15n23008,9,14.09506286985506
WT,15n23019,9,16.218838691774334
WT,15n23022,9,19.999971288944053
Mgat1KO,15o27002,9,19.99997508358149
Mgat1KO,15o27005,9,19.999932316903745
Mgat1KO,15o27010,9,19.99924085568226
Mgat1KO,15o27018,9,19.99998892048715
Mgat1KO,15o27025,9,19.999993743414915
Mgat1KO,15o27028,9,19.99991364167067
Mgat1KO,15o27031,9,19.999507452471125
Mgat1KO,15o28006,9,19.99993193408923
Mgat1KO,15o28009,9,19.99997564010149
Mgat1KO,15o28012,9,19.999323006998107
Mgat1KO,15n03002,9,19.999905526620378
Mgat1KO,15n03005,9,19.999985766649633
Mgat1KO,15n03014,9,18.19051159903926
Mgat1KO,15n03017,9,16.631224986021806
Mgat1KO,15n03028,9,19.999779025155952
Mgat1KO,15n04002,9,19.999542635095008
Mgat1KO,15n04009,9,19.999777562748765
Mgat1KO,15n04014,9,19.99977638547803
Mgat1KO,15n04017,9,19.999836204181697
Mgat1KO,15n04020,9,19.99999454443907
Mgat1KO,15n04023,9,19.999237374567635
Mgat1KO,15n04029,9,19.999946679928883
Mgat1KO,15n09002,9,16.72976010590635
Mgat1KO,15n09005,9,19.99989174061592
Mgat1KO,15n20005,9,19.99973926421307
Mgat1KO,15n20008,9,19.998422266730866
Mgat1KO,15n20012,9,19.99986632597947
Mgat1KO,15n24005,9,19.999921034679776
Mgat1KO,15n24010,9,19.999968682134202
Mgat1KO,15n24013,9,15.64571827899292
WT,15o26002,10,568.3670901377211
WT,15o26005,10,1324.8560695982699
WT,15o26008,10,1197.1433614265213
WT,15o26014,10,923.8977666218005
WT,15o26017,10,846.2368109427206
WT,15o26020,10,1355.3838817141175
WT,15o26023,10,935.5493690583849
WT,15o26031,10,946.0393909288072
WT,15o29002,10,962.7565664689115
WT,15o29009,10,854.8188048849677
WT,15o29012,10,807.7857620428601
WT,15o29015,10,765.7964226741367
WT,15o29021,10,920.1219262989102
WT,15o29024,10,871.6884442264804
WT,15o29027,10,866.640125967046
WT,15o20002,10,771.8068559391946
WT,15o20005,10,1443.0300450877469
WT,15o20010,10,711.8878215801918
WT,15o20015,10,1270.9816730290015
WT,15o21003,10,857.4602037940026
WT,15o21008,10,828.1649868569112
WT,15o22002,10,1857.723485042801
WT,15o22008,10,57.7099307389384
WT,15n10002,10,691.742553162925
WT,15n10009,10,816.9335388933274
WT,15n10012,10,1386.1194260197915
WT,15n23002,10,856.4243641822555
WT,15n23005,10,1490.3981442223494
WT,15n23008,10,1562.8907729401699
WT,15n23019,10,1414.7534554191434
WT,15n23022,10,811.9407783432741
Mgat1KO,15o27002,10,478.0076393737448
Mgat1KO,15o27005,10,1528.4270088523067
Mgat1KO,15o27010,10,1999.6123855307867
Mgat1KO,15o27018,10,1852.9072549508942
Mgat1KO,15o27025,10,1966.1305419982368
Mgat1KO,15o27028,10,1834.4667307650745
Mgat1KO,15o27031,10,577.5436334114138
Mgat1KO,15o28006,10,1923.0064628710772
Mgat1KO,15o28009,10,1460.6721057622965
Mgat1KO,15o28012,10,1999.8710322375257
Mgat1KO,15n03002,10,1154.9419193743763
Mgat1KO,15n03005,10,1162.593568316716
Mgat1KO,15n03014,10,1663.5245511859832
Mgat1KO,15n03017,10,660.2797832841753
Mgat1KO,15n03028,10,444.7447779511998
Mgat1KO,15n04002,10,638.377393556897
Mgat1KO,15n04009,10,395.3070657052845
Mgat1KO,15n04014,10,1756.0532941410156
Mgat1KO,15n04017,10,1580.6138260628802
Mgat1KO,15n04020,10,1313.5934576028985
Mgat1KO,15n04023,10,923.1561322573232
Mgat1KO,15n04029,10,1239.2234755630477
Mgat1KO,15n09002,10,1098.9738978500543
Mgat1KO,15n09005,10,1705.7510696999361
Mgat1KO,15n20005,10,1531.389379998178
Mgat1KO,15n20008,10,1999.795272719915
Mgat1KO,15n20012,10,1999.9664189489176
Mgat1KO,15n24005,10,479.9178441393899
Mgat1KO,15n24010,10,1422.2497327032345
Mgat1KO,15n24013,10,1678.2531030645196
WT,15o26002,11,0.033239092258904576
WT,15o26005,11,0.21017045137058138
WT,15o26008,11,0.2529361023321022
WT,15o26014,11,0.2997305289407668
WT,15o26017,11,0.21721997542879512
WT,15o26020,11,0.14715937776196727
WT,15o26023,11,0.17870513072214056
WT,15o26031,11,0.15708160997763906
WT,15o29002,11,0.12855886463607732
WT,15o29009,11,0.18962249910910006
WT,15o29012,11,0.21129441880089017
WT,15o29015,11,0.04064715354600584
WT,15o29021,11,0.1735871376708858
WT,15o29024,11,0.08014584199942444
WT,15o29027,11,0.11558439394681239
WT,15o20002,11,0.13148694470990394
WT,15o20005,11,0.12028466824725698
WT,15o20010,11,0.135175026989195
WT,15o20015,11,0.1658556941438133
WT,15o21003,11,0.12085538041364917
WT,15o21008,11,0.18677244012183192
WT,15o22002,11,0.09525164735879785
WT,15o22008,11,0.07333006587207336
WT,15n10002,11,0.08732488505282307
WT,15n10009,11,0.08910246114120303
WT,15n10012,11,0.05999030916099632
WT,15n23002,11,0.2095517921332412
WT,15n23005,11,0.17532185826928115
WT,15n23008,11,0.13556836638577519
WT,15n23019,11,0.23430130352963865
WT,15n23022,11,0.112494068173835
Mgat1KO,15o27002,11,0.01214511730656941
Mgat1KO,15o27005,11,0.05672478059595092
Mgat1KO,15o27010,11,0.017848015562817704
Mgat1KO,15o27018,11,0.018785768405514592
Mgat1KO,15o27025,11,0.03193108581347597
Mgat1KO,15o27028,11,0.014677797599390788
Mgat1KO,15o27031,11,0.008239794636221048
Mgat1KO,15o28006,11,0.05440087960924751
Mgat1KO,15o28009,11,0.04008225433824493
Mgat1KO,15o28012,11,0.03825298578467314
Mgat1KO,15n03002,11,0.0571535739704696
Mgat1KO,15n03005,11,0.08391298805557601
Mgat1KO,15n03014,11,0.06158954985451348
Mgat1KO,15n03017,11,0.015846674397500544
Mgat1KO,15n03028,11,0.010139985137315283
Mgat1KO,15n04002,11,0.02928521221648719
Mgat1KO,15n04009,11,0.0077505209934632495
Mgat1KO,15n04014,11,0.02804151854151069
Mgat1KO,15n04017,11,0.03373594089749356
Mgat1KO,15n04020,11,0.08122005165354539
Mgat1KO,15n04023,11,0.02264543333289501
Mgat1KO,15n04029,11,0.04698743633975065
Mgat1KO,15n09002,11,0.03396733955259573
Mgat1KO,15n09005,11,0.03447481450592343
Mgat1KO,15n20005,11,0.028434962930006587
Mgat1KO,15n20008,11,0.024200328607518574
Mgat1KO,15n20012,11,0.03285271808122506
Mgat1KO,15n24005,11,0.014967478481724817
Mgat1KO,15n24010,11,0.042727175497182565
Mgat1KO,15n24013,11,0.04147148093419775
