time_ms_,trace1,trace2,trace3,trace4,trace5,trace6,trace7,trace8,trace9,trace10,trace11
1220.5,0.412541706254065,0.387633527763254,0.495361399736013,0.950558361655593,1.71617349801691,2.64151232895056,3.58117336251642,4.57718914991774,5.50688691208728,6.38365479496385,7.15362886256105
1221,0.428420670041957,0.38016107421601,0.50003168320304,0.946510782650836,1.68659503605907,2.63871015887034,3.6129312900922,4.56131018612985,5.54393782759236,6.3699552967939,7.16888512188668
1221.5,0.438383941438282,0.365838871583794,0.514976590297527,0.960832985283053,1.70963510116307,2.63964421556375,3.57525767012485,4.5476106879599,5.50097121969571,6.37151205794957,7.17013053081122
1222,0.434959066895795,0.384520005451902,0.509060897905959,0.95585134958489,1.70652157885172,2.63839880663921,3.60234531423361,4.5634896517478,5.50875502547409,6.35999202539757,7.15207210140538
1222.5,0.442431520443039,0.388256232225524,0.506258727825743,0.959276224127377,1.70994645339421,2.63590798879012,3.59020257721934,4.5529036758892,5.5327291472715,6.37680504587887,7.1495812835563
1223,0.428109317810822,0.374868086286713,0.495361399736013,0.96674867767462,1.71990972479053,2.62936959193629,3.59985449638453,4.54698798349763,5.5389561918942,6.36310554770893,7.13992936439111
1223.5,0.41223035402293,0.410984945098389,0.512174420217311,0.964257859825539,1.71088051008761,2.63684204548353,3.59269339506842,4.55134691473353,5.51031178662977,6.36808718340709,7.1380612510043
1224,0.426863908886282,0.375802142980118,0.484464071646283,0.951803770580133,1.69718101191767,2.62096308169564,3.60888371108745,4.54543122234196,5.52027505802609,6.37338017133639,7.16670565626873
1224.5,0.418146046414498,0.375490790748983,0.504701966670067,0.963946507594404,1.68939720613929,2.62999229639856,3.60390207538928,4.55103556250239,5.51716153571474,6.38272073827044,7.14677911347608
1225,0.428732022273092,0.375802142980118,0.508438193443689,0.953360531735809,1.71492808909237,2.62283119508245,3.58241877144096,4.54356310895515,5.50128257192685,6.36030337762871,7.15113804471197
1225.5,0.431222840122174,0.383274596527362,0.502522501052121,0.951803770580133,1.69033126283269,2.64151232895056,3.60608154100723,4.55570584596942,5.48945118714371,6.35594444639282,7.15829914602808
1226,0.404135196013416,0.371443211744226,0.502522501052121,0.963012450900999,1.70340805654037,2.6374647499458,3.58833446383253,4.54792204019104,5.51498207009679,6.36528501332687,7.14740181793835
1226.5,0.42375038657493,0.391992458999146,0.492870581886932,0.963012450900999,1.70745563554513,2.62905823970515,3.59300474729955,4.55788531158736,5.51155719555431,6.38583426058179,7.15020398801857
1227,0.437761236976012,0.388256232225524,0.508126841212554,0.967994086599161,1.68846314944588,2.63279446647877,3.59082528168161,4.56784858298369,5.50937772993636,6.38054127265249,7.14086342108451
1227.5,0.424995795499471,0.370197802819686,0.486332185033094,0.959276224127377,1.69842642084221,2.65240965704029,3.58802311160139,4.55975342497417,5.52276587587517,6.38022992042136,7.15829914602808
1228,0.424684443268336,0.382963244296226,0.501899796589851,0.951803770580133,1.68752909275248,2.64773937357326,3.60296801869588,4.54356310895515,5.5034620375448,6.35999202539757,7.16795106519327
1228.5,0.424995795499471,0.38016107421601,0.504079262207797,0.948690248268782,1.70060588646015,2.63279446647877,3.57245550004464,4.54823339242218,5.51902964910155,6.34286765268514,7.144288295627
1229,0.430911487891039,0.39105840230574,0.490691116268986,0.951181066117863,1.69001991060156,2.63715339771466,3.57463496566258,4.5581966638185,5.51031178662977,6.37431422802979,7.15144939694311
1229.5,0.420948216494714,0.36926374612628,0.505324671132338,0.963635155363269,1.70496481769605,2.62563336516266,3.58273012367209,4.55165826696466,5.51311395670998,6.36715312671368,7.16795106519327
1230,0.43464771466466,0.386699471069848,0.488200298419905,0.950869713886728,1.71648485024805,2.62532201293153,3.5836641803655,4.54823339242218,5.50034851523344,6.3584352642419,7.14304288670246
1230.5,0.414409819640876,0.388878936687794,0.507504136750284,0.94433131703289,1.71555079355464,2.66330698513002,3.58335282813437,4.55103556250239,5.51124584332317,6.34940604953898,7.16296942949511
1231,0.420014159801308,0.367395632739469,0.498474922047365,0.959898928589647,1.70527616992718,2.61131116253045,3.57805984020507,4.5634896517478,5.50377338977593,6.37836180703455,7.15611968041014
1231.5,0.425618499961741,0.380472426447145,0.516533351453203,0.958342167433971,1.6965583074554,2.62968094416742,3.5942501562241,4.52706144070499,5.50626420762501,6.37120070571844,7.14366559116473
1232,0.43527041912693,0.370820507281956,0.481973253797202,0.962078394207593,1.70683293108286,2.64680531687985,3.59082528168161,4.55663990266282,5.49412147061074,6.36559636555801,7.15020398801857
1232.5,0.422193625419254,0.375490790748983,0.506258727825743,0.964880564287809,1.6965583074554,2.62843553524288,3.57463496566258,4.54947880134671,5.48011062020966,6.35687850308622,7.13339096753727
1233,0.434336362433525,0.381095130909416,0.494115990811473,0.957408110740566,1.71212591901215,2.63341717094104,3.58802311160139,4.55165826696466,5.50128257192685,6.35345362854374,7.14709046570722
1233.5,0.437138532513741,0.397285446928443,0.500343035434175,0.963946507594404,1.69967182976675,2.64057827225715,3.59144798614388,4.55508314150715,5.50564150316274,6.36154878655325,7.14055206885338
1234,0.417211989721092,0.380472426447145,0.491625172962391,0.949001600499917,1.70216264761583,2.61099981029931,3.58522094152118,4.53795876879472,5.4875830737569,6.35594444639282,7.15643103264127
1234.5,0.421259568725849,0.380472426447145,0.489445707344445,0.973909778990729,1.71990972479053,2.63372852317218,3.58833446383253,4.54387446118628,5.47761980236058,6.33103626790201,7.1495812835563
1235,0.442120168211904,0.366150223814929,0.491002468500121,0.940595090259268,1.67227283342686,2.62905823970515,3.58957987275707,4.54480851787969,5.49598958399755,6.36217149101552,7.13992936439111
1235.5,0.424061738806065,0.386388118838713,0.500654387665311,0.959276224127377,1.71243727124329,2.61691550269088,3.59300474729955,4.55072421027126,5.4866490170635,6.35501038969941,7.14615640901381
1236,0.432468249046714,0.374868086286713,0.495050047504878,0.956785406278296,1.68752909275248,2.63030364862969,3.56249222864831,4.55010150580899,5.50315068531366,6.34317900491628,7.15331751032992
1236.5,0.420325512032444,0.408805479480443,0.493804638580337,0.949312952731052,1.68846314944588,2.63559663655899,3.57899389689847,4.56629182182801,5.4866490170635,6.36248284324666,7.13961801215997
1237,0.417834694183362,0.379849721984875,0.497852217585094,0.967060029905755,1.69998318199788,2.6144246848418,3.57183279558237,4.55446043704488,5.50097121969571,6.34909469730784,7.14304288670246
1237.5,0.424684443268336,0.377981608598064,0.493804638580337,0.941840499183809,1.70652157885172,2.62158578615791,3.57992795359188,4.57127345752618,5.48042197244079,6.34878334507671,7.14086342108451
1238,0.439317998131687,0.388256232225524,0.485709480570824,0.960210280820782,1.69531289853086,2.64026692002602,3.58023930582301,4.54262905226174,5.48913983491258,6.34722658392103,7.1389953076977
1238.5,0.410673592867254,0.365838871583794,0.487577593957635,0.958030815202836,1.69593560299313,2.62532201293153,3.57805984020507,4.55726260712509,5.47139275773787,6.3469152316899,7.13152285415046
1239,0.415032524103146,0.389190288918929,0.505013318901203,0.959276224127377,1.69531289853086,2.6153587415352,3.57992795359188,4.55757395935623,5.47045870104447,6.34753793615217,7.13681584207976
1239.5,0.428420670041957,0.387010823300983,0.491002468500121,0.963635155363269,1.69967182976675,2.63092635309196,3.59113663391274,4.54294040449288,5.47855385905398,6.36435095663347,7.14459964785814
1240,0.414409819640876,0.385142709914172,0.508126841212554,0.964257859825539,1.6974923641488,2.61598144599747,3.57556902235599,4.55446043704488,5.46142948634155,6.34535847053422,7.13712719431089
1240.5,0.419080103107903,0.374868086286713,0.501899796589851,0.972975722297323,1.69811506861107,2.6259447173938,3.57992795359188,4.55041285804012,5.48882848268144,6.35532174193055,7.13619313761749
1241,0.418768750876768,0.37953836975374,0.481973253797202,0.953360531735809,1.69344478514404,2.6197176727711,3.58522094152118,4.55757395935623,5.49131930053052,6.35407633300601,7.15674238487241
1241.5,0.43402501020239,0.387010823300983,0.500654387665311,0.954294588429215,1.69873777307334,2.62438795623812,3.56186952418604,4.56566911736574,5.47544033674263,6.33850872144925,7.13401367199954
1242,0.427175261117417,0.393237867923686,0.493493286349202,0.971418961141647,1.69873777307334,2.62999229639856,3.57338955673804,4.54169499556834,5.49474417507301,6.3416222437606,7.1389953076977
1242.5,0.42250497765039,0.371754563975361,0.492559229655797,0.948378896037647,1.70994645339421,2.62251984285131,3.56529439872853,4.54262905226174,5.48820577821917,6.35407633300601,7.1265412184523
1243,0.410984945098389,0.37953836975374,0.500654387665311,0.96612597321235,1.67849987804956,2.62687877408721,3.60483613208269,4.53702471210131,5.49349876614847,6.32543192774157,7.12405040060322
1243.5,0.427486613348552,0.373934029593307,0.500654387665311,0.955539997353755,1.69562425076199,2.63684204548353,3.59082528168161,4.54325175672401,5.46734517873312,6.35968067316644,7.13183420638159
1244,0.426241204424011,0.387322175532118,0.505013318901203,0.953360531735809,1.70153994315356,2.62158578615791,3.57650307904939,4.54200634779947,5.47668574566717,6.3416222437606,7.12622986622116
1244.5,0.416900637489957,0.391369754536875,0.48913435511331,0.963946507594404,1.6912653195261,2.62532201293153,3.56840792103988,4.54294040449288,5.48446955144555,6.33477249467563,7.11751200374938
1245,0.417211989721092,0.372999972899902,0.503767909976662,0.948067543806512,1.68472692267226,2.62189713838904,3.59269339506842,4.55134691473353,5.48322414252101,6.32325246212363,7.10661467565965
1245.5,0.420948216494714,0.384831357683037,0.499097626509635,0.962078394207593,1.70309670430923,2.62563336516266,3.59331609953069,4.54076093887493,5.48260143805874,6.33290438128882,7.12809797960797
1246,0.426241204424011,0.375490790748983,0.500343035434175,0.952737827273539,1.69375613737518,2.64213503341283,3.57992795359188,4.53640200763904,5.47699709789831,6.35158551515693,7.13370231976841
1246.5,0.420948216494714,0.386699471069848,0.497852217585094,0.94433131703289,1.69967182976675,2.62189713838904,3.58273012367209,4.53858147325699,5.46796788319539,6.34255630045401,7.13712719431089
1247,0.420014159801308,0.358055065805415,0.502211148820986,0.951492418348998,1.68721774052134,2.62251984285131,3.56342628534172,4.52394791839363,5.49256470945507,6.33819736921811,7.14024071662224
1247.5,0.449903973990282,0.39043569784347,0.486643537264229,0.947444839344241,1.6859723315968,2.61255657145499,3.57370090896918,4.51616411261525,5.4760630412049,6.31640271303865,7.12529580952776
1248,0.420014159801308,0.383274596527362,0.491002468500121,0.951803770580133,1.68752909275248,2.60975440137477,3.58117336251642,4.53702471210131,5.47045870104447,6.34753793615217,7.12280499167868
1248.5,0.429354726735363,0.374245381824442,0.498163569816229,0.936236159023376,1.69375613737518,2.64057827225715,3.55626518402561,4.53328848532769,5.46423165642177,6.35376498077487,7.11253036805122
1249,0.422193625419254,0.3898129933812,0.495672751967148,0.941217794721539,1.6912653195261,2.60103653890299,3.56934197773328,4.52301386170023,5.4866490170635,6.32512057551044,7.11875741267392
1249.5,0.41223035402293,0.385765414376443,0.501277092127581,0.942463203646079,1.69406748960632,2.61940632053996,3.5836641803655,4.54294040449288,5.48820577821917,6.35376498077487,7.12591851399003
1250,0.419391455339038,0.375490790748983,0.493804638580337,0.945576725957431,1.6965583074554,2.61629279822861,3.55937870633696,4.51958898715774,5.45551379394998,6.34878334507671,7.11377577697576
1250.5,0.43527041912693,0.362102644810172,0.496606808660554,0.956162701816025,1.69718101191767,2.60632952683229,3.57681443128053,4.54294040449288,5.48540360813896,6.3406881870672,7.11626659482484
1251,0.441808815980769,0.397908151390713,0.48851165065104,0.952737827273539,1.68285880928545,2.61816091161542,3.58304147590323,4.55228097142693,5.49443282284188,6.33882007368038,7.12405040060322
1251.5,0.418457398645633,0.388256232225524,0.495984104198283,0.956162701816025,1.68348151374772,2.60975440137477,3.59269339506842,4.52519332731818,5.47699709789831,6.34566982276536,7.11875741267392
1252,0.431534192353309,0.379227017522605,0.506881432288014,0.95460594066035,1.68659503605907,2.59636625543596,3.56653980765307,4.53702471210131,5.48322414252101,6.31204378180276,7.11844606044278
1252.5,0.420325512032444,0.375490790748983,0.507815488981419,0.946822134881971,1.69375613737518,2.6029046522898,3.57868254466734,4.55414908481374,5.4645430086529,6.3478492883833,7.098208165419
1253,0.421259568725849,0.3898129933812,0.495672751967148,0.95522864512262,1.69001991060156,2.59730031212937,3.57588037458712,4.52332521393136,5.47575168897377,6.33072491567087,7.12218228721641
1253.5,0.436827180282606,0.372999972899902,0.495361399736013,0.952115122811269,1.69469019406859,2.59169597196893,3.58304147590323,4.55663990266282,5.4592500207236,6.34317900491628,7.11657794705597
1254,0.428420670041957,0.35836641803655,0.491313820731256,0.946822134881971,1.69686965968653,2.60726358352569,3.57276685227577,4.54076093887493,5.47637439343604,6.31360054295844,7.12529580952776
1254.5,0.424684443268336,0.366772928277199,0.488823002882175,0.953671883966944,1.6912653195261,2.59605490320483,3.58055065805415,4.53982688218153,5.47948791574739,6.35251957185033,7.13027744522592
1255,0.445233690523255,0.392303811230281,0.506570080056878,0.957096758509431,1.70185129538469,2.61224521922385,3.57121009112009,4.5289295540918,5.47139275773787,6.32138434873682,7.09789681318786
1255.5,0.40071032147093,0.383897300989632,0.504079262207797,0.953671883966944,1.68099069589864,2.60788628798796,3.57868254466734,4.5404495866438,5.4520889194075,6.33228167682655,7.09945357434354
1256,0.435893123589201,0.382340539833956,0.486954889495364,0.942774555877214,1.69188802398837,2.60072518667185,3.56622845542193,4.53235442863428,5.4760630412049,6.32231840543022,7.12280499167868
1256.5,0.421882273188119,0.372065916206496,0.502833853283257,0.956474054047161,1.67600906020048,2.60103653890299,3.57588037458712,4.53422254202109,5.49163065276166,6.32418651881703,7.10007627880581
1257,0.422816329881525,0.381406483140551,0.492870581886932,0.95585134958489,1.70652157885172,2.60228194782753,3.57245550004464,4.53266578086542,5.47170410996901,6.33850872144925,7.11751200374938
1257.5,0.429977431197633,0.380472426447145,0.493804638580337,0.953049179504674,1.68223610482318,2.60415006121434,3.58304147590323,4.52581603178044,5.48073332467193,6.34380170937855,7.12934338853251
1258,0.424995795499471,0.36988645058855,0.507815488981419,0.950558361655593,1.69686965968653,2.59512084651142,3.59860908745999,4.54885609688445,5.45146621494523,6.31204378180276,7.10069898326808
1258.5,0.426241204424011,0.403201139320011,0.475434856943364,0.949312952731052,1.6806793436675,2.60197059559639,3.57463496566258,4.53546795094563,5.46578841757744,6.32947950674633,7.10536926673511
1259,0.421570920956984,0.373934029593307,0.502522501052121,0.949624304962187,1.6965583074554,2.59294138089347,3.57619172681826,4.5174095215398,5.46952464435106,6.31609136080752,7.10194439219262
1259.5,0.422193625419254,0.388878936687794,0.479793788179256,0.950558361655593,1.70683293108286,2.5976116643605,3.57961660136074,4.53702471210131,5.45426838502544,6.30986431618482,7.11564389036257
1260,0.419391455339038,0.387322175532118,0.494427343042608,0.958030815202836,1.68379286597886,2.6029046522898,3.56622845542193,4.51367329476617,5.45053215825182,6.32107299650568,7.11875741267392
1260.5,0.439006645900552,0.386699471069848,0.481661901566067,0.949312952731052,1.68721774052134,2.5966776076671,3.56778521657761,4.51958898715774,5.47948791574739,6.33352708575109,7.13058879745705
1261,0.43464771466466,0.363036701503577,0.515287942528662,0.946822134881971,1.69500154629972,2.58827109742645,3.57712578351166,4.5183435782332,5.45115486271409,6.32013893981228,7.09851951765013
1261.5,0.443054224905309,0.387944879994389,0.486954889495364,0.954917292891485,1.68317016151659,2.60321600452093,3.57650307904939,4.49841703544055,5.4592500207236,6.3291681545152,7.10412385781057
1262,0.418768750876768,0.366150223814929,0.475746209174499,0.966437325443485,1.67538635573821,2.60446141344547,3.56467169426626,4.48969917296877,5.47170410996901,6.3238751665859,7.10786008458419
1262.5,0.399776264777524,0.390124345612335,0.497540865353959,0.956162701816025,1.68005663920523,2.59698895989823,3.55097219609631,4.52799549739839,5.46765653096425,6.32294110989249,7.12405040060322
1263,0.439006645900552,0.372065916206496,0.493181934118067,0.95522864512262,1.68690638829021,2.60850899245023,3.57525767012485,4.51024842022369,5.4520889194075,6.3238751665859,7.08326325832451
1263.5,0.430288783428768,0.367706984970604,0.492870581886932,0.954917292891485,1.68254745705431,2.60788628798796,3.58179606697869,4.50931436353028,5.45800461179906,6.32045029204341,7.09789681318786
1264,0.412541706254065,0.372688620668767,0.48788894618877,0.933122636712025,1.68752909275248,2.59449814204915,3.56311493311058,4.50962571576142,5.44430511362912,6.32418651881703,7.11003955020213
1264.5,0.419080103107903,0.382029187602821,0.514976590297527,0.946510782650836,1.67071607227118,2.61784955938429,3.54505650370474,4.49468080866693,5.47201546220015,6.32294110989249,7.10661467565965
1265,0.429666078966498,0.377358904135794,0.504390614438932,0.949001600499917,1.67600906020048,2.61099981029931,3.56653980765307,4.49810568320942,5.4477299881716,6.31484595188298,7.09602869980105
1265.5,0.417834694183362,0.370820507281956,0.494115990811473,0.947444839344241,1.66853660665323,2.5798645871858,3.57089873888896,4.49592621759147,5.46205219080382,6.32076164427455,7.10910549350873
1266,0.417523341952227,0.373622677362172,0.491002468500121,0.947756191575376,1.68379286597886,2.60228194782753,3.5428770380868,4.48440618503947,5.44959810155841,6.31889353088774,7.1150211859003
1266.5,0.415966580796552,0.364904814890388,0.509060897905959,0.943085908108349,1.68970855837042,2.59325273312461,3.55159490055858,4.48876511627536,5.4592500207236,6.31204378180276,7.0929151774897
1267,0.438695293669417,0.384520005451902,0.491936525193527,0.945576725957431,1.68410421820999,2.58764839296418,3.57494631789372,4.49156728635558,5.45426838502544,6.3478492883833,7.11284172028235
1267.5,0.423439034343795,0.382340539833956,0.493804638580337,0.945265373726295,1.67165012896459,2.58671433627077,3.56000141079923,4.50651219345007,5.45893866849247,6.30893025949141,7.10536926673511
1268,0.438695293669417,0.400398969239794,0.505947375594608,0.947444839344241,1.69095396729496,2.60539547013888,3.55906735410582,4.50838030683688,5.4520889194075,6.31578000857638,7.10256709665489
1268.5,0.41347576294747,0.382029187602821,0.474189448018823,0.941529146952674,1.67600906020048,2.60415006121434,3.55408571840766,4.49156728635558,5.46609976980858,6.30955296395368,7.10318980111716
1269,0.438072589207147,0.384208653220767,0.491936525193527,0.948378896037647,1.68815179721475,2.58297810949715,3.54661326486042,4.48969917296877,5.46547706534631,6.30986431618482,7.10661467565965
1269.5,0.425307147730606,0.385454062145308,0.5103063068305,0.952737827273539,1.69313343291291,2.58546892734623,3.54848137824723,4.49187863858671,5.46578841757744,6.31515730411411,7.10692602789078
1270,0.416900637489957,0.388256232225524,0.501588444358716,0.928141001013862,1.68690638829021,2.59263002866234,3.5553311273322,4.50620084121893,5.45675920287452,6.32636598443498,7.08575407617359
1270.5,0.428420670041957,0.362102644810172,0.479171083716986,0.971107608910512,1.69469019406859,2.5966776076671,3.55782194518128,4.49063322966217,5.47108140550674,6.31079837287822,7.08731083732927
1271,0.415655228565416,0.370820507281956,0.517467408146608,0.946822134881971,1.67569770796934,2.60228194782753,3.54941543494063,4.49935109213396,5.46703382650198,6.30550538494892,7.08917895071608
1271.5,0.430911487891039,0.384520005451902,0.482595958259472,0.957096758509431,1.67071607227118,2.59045056304439,3.5543970706388,4.50339867113871,5.47481763228036,6.31017566841595,7.09166976856516
1272,0.428109317810822,0.401644378164335,0.497229513122824,0.934990750098836,1.68566097936567,2.60165924336526,3.56436034203512,4.49903973990282,5.46018407741701,6.31204378180276,7.09696275649446
1272.5,0.416900637489957,0.371131859513091,0.499097626509635,0.954917292891485,1.67538635573821,2.5923186764312,3.55221760502085,4.48565159396401,5.46142948634155,6.31142107734049,7.07267728246592
1273,0.421882273188119,0.356186952418604,0.50003168320304,0.9346793978677,1.68285880928545,2.59512084651142,3.56124681972377,4.49935109213396,5.44274835247344,6.30488268048665,7.09260382525857
1273.5,0.430911487891039,0.398530855852984,0.497540865353959,0.953671883966944,1.68534962713453,2.59605490320483,3.56031276303036,4.48876511627536,5.4592500207236,6.32138434873682,7.09727410872559
1274,0.426863908886282,0.370820507281956,0.477302970330175,0.973598426759593,1.68472692267226,2.59449814204915,3.55408571840766,4.50495543229439,5.46142948634155,6.30301456709984,7.09260382525857
1274.5,0.435581771358066,0.379227017522605,0.504390614438932,0.954917292891485,1.69313343291291,2.58546892734623,3.54661326486042,4.49250134304898,5.45333432833204,6.30830755502914,7.08232920163111
1275,0.440252054825093,0.386388118838713,0.48913435511331,0.95522864512262,1.66760254995983,2.58733704073304,3.54692461709155,4.49966244436509,5.45426838502544,6.29211723901011,7.0876221895604
1275.5,0.429977431197633,0.371131859513091,0.486954889495364,0.961144337514188,1.68566097936567,2.60165924336526,3.54879273047836,4.48347212834607,5.45115486271409,6.30457132825552,7.09602869980105
1276,0.404757900475686,0.393549220154821,0.480727844872661,0.943085908108349,1.68908585390815,2.60103653890299,3.56934197773328,4.50588948898779,5.46174083857269,6.3008351014819,7.098208165419
1276.5,0.410673592867254,0.396662742466173,0.510617659061635,0.956474054047161,1.68254745705431,2.58640298403964,3.55813329741242,4.47973590157244,5.46609976980858,6.31017566841595,7.07049781684797
1277,0.439317998131687,0.384208653220767,0.490691116268986,0.942463203646079,1.69033126283269,2.58920515411985,3.54194298139339,4.50308731890758,5.45022080602069,6.30799620279801,7.09416058641424
1277.5,0.422193625419254,0.373622677362172,0.493493286349202,0.946510782650836,1.67600906020048,2.60197059559639,3.55501977510107,4.49841703544055,5.46734517873312,6.32294110989249,7.08014973601316
1278,0.424684443268336,0.37953836975374,0.4987862742785,0.955539997353755,1.67756582135615,2.58951650635099,3.54848137824723,4.47195209579407,5.45240027163863,6.30457132825552,7.08949030294722
1278.5,0.42250497765039,0.36988645058855,0.496606808660554,0.927518296551592,1.67165012896459,2.59013921081326,3.56093546749264,4.48751970735082,5.43932347793096,6.31079837287822,7.06053454545165
1279,0.419080103107903,0.40257843485774,0.497852217585094,0.960521633051918,1.67196148119572,2.57643971264331,3.55782194518128,4.50557813675666,5.45022080602069,6.31204378180276,7.07329998692819
1279.5,0.437449884744876,0.377670256366929,0.511240363523905,0.950247009424458,1.69001991060156,2.58795974519531,3.56093546749264,4.48316077611493,5.45022080602069,6.30394862379325,7.08731083732927
1280,0.439006645900552,0.367706984970604,0.492870581886932,0.941217794721539,1.68659503605907,2.5913846197378,3.55875600187469,4.50557813675666,5.46765653096425,6.31297783849617,7.06956376015457
1280.5,0.419702807570173,0.39168110676801,0.491625172962391,0.950247009424458,1.69157667175723,2.60072518667185,3.56249222864831,4.49063322966217,5.44523917032252,6.30208051040644,7.06769564676776
1281,0.420636864263579,0.370197802819686,0.501899796589851,0.95522864512262,1.68379286597886,2.5745715992565,3.55844464964355,4.47880184487904,5.45426838502544,6.3017691581753,7.08077244047543
1281.5,0.439629350362822,0.365527519352658,0.490691116268986,0.939349681334728,1.67414094681367,2.57332619033196,3.5491040827095,4.47599967479882,5.44555052255366,6.31640271303865,7.0698751123857
1282,0.448035860603471,0.370509155050821,0.491002468500121,0.949935657193323,1.68441557044113,2.59294138089347,3.55470842286993,4.48627429842628,5.43371913777052,6.29990104478849,7.08388596278678
1282.5,0.415966580796552,0.379227017522605,0.493804638580337,0.937170215716782,1.68970855837042,2.57581700818104,3.56124681972377,4.4890764685065,5.4592500207236,6.30114645371303,7.08793354179154
1283,0.44492233829212,0.372688620668767,0.495050047504878,0.948690248268782,1.65608251740783,2.56803320240266,3.54817002601609,4.47382020918088,5.44555052255366,6.30332591933098,7.06956376015457
1283.5,0.416277933027687,0.394171924617092,0.516221999222068,0.956785406278296,1.67258418565799,2.56585373678472,3.56155817195491,4.47724508372336,5.43745536454414,6.29585346578373,7.06831835123003
1284,0.41347576294747,0.378292960829199,0.4987862742785,0.936858863485647,1.69033126283269,2.56429697562904,3.53509323230842,4.49187863858671,5.43434184223279,6.29927834032622,7.10256709665489
1284.5,0.421882273188119,0.371443211744226,0.491002468500121,0.95460594066035,1.67943393474296,2.59107326750666,3.54754732155382,4.47942454934131,5.44710728370933,6.30799620279801,7.09229247302743
1285,0.427797965579687,0.375179438517848,0.479793788179256,0.969550847754837,1.66978201557777,2.5692786113272,3.55408571840766,4.49468080866693,5.43122831992144,6.31827082642547,7.09447193864538
1285.5,0.43464771466466,0.3898129933812,0.497540865353959,0.93405669340543,1.65981874418145,2.56741049794039,3.55346301394539,4.48969917296877,5.43652130785074,6.31795947419433,7.07392269139046
1286,0.405691957169092,0.377047551904659,0.483841367184013,0.949312952731052,1.67071607227118,2.57426024702537,3.54100892469999,4.49779433097828,5.4352758989262,6.29305129570352,7.08388596278678
1286.5,0.431222840122174,0.38078377867828,0.490379764037851,0.943397260339484,1.65639386963896,2.58546892734623,3.54848137824723,4.48253807165266,5.43496454669506,6.29803293140168,7.08637678063586
1287,0.415343876334281,0.364904814890388,0.491625172962391,0.963635155363269,1.68317016151659,2.58640298403964,3.52668672206777,4.48440618503947,5.42251045744966,6.3176481219632,7.10910549350873
1287.5,0.4243730910372,0.382340539833956,0.486954889495364,0.944642669264025,1.66324361872394,2.56616508901585,3.54692461709155,4.49841703544055,5.4184628784449,6.29741022693941,7.09135841633403
1288,0.43527041912693,0.372377268437632,0.486954889495364,0.946199430419701,1.68721774052134,2.58920515411985,3.53664999346409,4.47786778818563,5.44274835247344,6.2902491256233,7.08824489402267
1288.5,0.42312768211266,0.36988645058855,0.50003168320304,0.937481567947917,1.66884795888437,2.58453487065283,3.54038622023772,4.50838030683688,5.43807806900641,6.31702541750092,7.08357461055565
1289,0.422816329881525,0.352762077876117,0.494427343042608,0.953983236198079,1.67258418565799,2.58422351842169,3.54225433362453,4.50184190998304,5.44804134040274,6.29429670462806,7.08295190609338
1289.5,0.42375038657493,0.382963244296226,0.498163569816229,0.946822134881971,1.68441557044113,2.57924188272353,3.55003813940291,4.4784904926479,5.42188775298739,6.29491940909033,7.07641350923954
1290,0.433090953508984,0.380472426447145,0.501899796589851,0.943397260339484,1.69033126283269,2.5736375425631,3.5543970706388,4.47195209579407,5.41472665167128,6.31017566841595,7.07267728246592
1290.5,0.409428183942714,0.373934029593307,0.497852217585094,0.963946507594404,1.67227283342686,2.56460832786018,3.52824348322345,4.48814241181309,5.42936020653463,6.29367400016579,7.06333671553186
1291,0.418457398645633,0.37891566529147,0.47823702702358,0.946199430419701,1.69251072845064,2.56118345331769,3.5322910622282,4.49810568320942,5.4415029435489,6.3008351014819,7.08606542840473
1291.5,0.414721171872011,0.377670256366929,0.486954889495364,0.943397260339484,1.65701657410123,2.57519430371877,3.55657653625674,4.49468080866693,5.43060561545917,6.28869236446763,7.07921567931976
1292,0.427175261117417,0.364282110428118,0.48851165065104,0.953671883966944,1.67632041243161,2.57394889479423,3.54661326486042,4.49748297874715,5.42562397976101,6.29772157917055,7.06738429453662
1292.5,0.425929852192876,0.386699471069848,0.491313820731256,0.951181066117863,1.68005663920523,2.57519430371877,3.52730942653004,4.50838030683688,5.4175288217515,6.30394862379325,7.0698751123857
1293,0.43340230574012,0.379849721984875,0.488200298419905,0.931565875556349,1.65016682501626,2.59418678981801,3.54194298139339,4.48689700288855,5.4467959314782,6.31546865634525,7.08575407617359
1293.5,0.428420670041957,0.362102644810172,0.490379764037851,0.945265373726295,1.67289553788913,2.59480949428029,3.53882945908204,4.49218999081785,5.42157640075625,6.28589019438741,7.05119397851759
1294,0.4128530584852,0.37953836975374,0.494115990811473,0.941529146952674,1.66480037987961,2.5851575751151,3.52139373413847,4.49499216089807,5.42531262752987,6.30145780594417,7.06862970346116
1294.5,0.414409819640876,0.386699471069848,0.506258727825743,0.953983236198079,1.67227283342686,2.58391216619056,3.52014832521393,4.48347212834607,5.42686938868555,6.28433343323174,7.06707294230548
1295,0.423439034343795,0.382029187602821,0.472321334632013,0.958342167433971,1.65296899509648,2.58578027957737,3.55252895725199,4.48658565065742,5.4415029435489,6.30581673718006,7.06489347668754
1295.5,0.409739536173849,0.379227017522605,0.513108476910716,0.936236159023376,1.65514846071442,2.56990131578947,3.54443379924247,4.49094458189331,5.43403049000166,6.30363727156211,7.09447193864538
