Group,file,param,value
WT,15o26002,5,1.0030260491626646
WT,15o26005,5,1.1366529999426687
WT,15o26008,5,1.0556061060029907
WT,15o26014,5,1.209468544126067
WT,15o26017,5,1.2778692302804802
WT,15o26020,5,1.2096192382811048
WT,15o26023,5,1.0012937190178237
WT,15o26031,5,1.2997957964447902
WT,15o29002,5,1.107745219758255
WT,15o29009,5,1.1112917321869162
WT,15o29012,5,1.0029673633141885
WT,15o29015,5,1.3672809879263628
WT,15o29021,5,1.141035351529575
WT,15o29024,5,1.002666141796673
WT,15o29027,5,1.1902414164412551
Mgat1KO,15n03002,5,1.0597813456679603
Mgat1KO,15n03005,5,5.0402002810777855
Mgat1KO,15n03008,5,1.0150073373555393
Mgat1KO,15n03011,5,1.006201626870502
Mgat1KO,15n03014,5,1.0547885229273328
Mgat1KO,15n03017,5,1.0014572393312176
Mgat1KO,15n03028,5,1.001935641801667
Mgat1KO,15n04002,5,1.0054022875528972
Mgat1KO,15n04009,5,1.011533737697331
Mgat1KO,15n04014,5,2.157619204202043
Mgat1KO,15n04017,5,1.2264204297028576
Mgat1KO,15n04020,5,1.0627141714095187
Mgat1KO,15n04023,5,3.0733871597986098
Mgat1KO,15n04026,5,3.1270608400287943
Mgat1KO,15n04029,5,1.010655566303976
Mgat1KO,15n09002,5,4.994138802160149
Mgat1KO,15n09005,5,4.012041812336817
Mgat1KO,15n20005,5,1.0023751789559665
Mgat1KO,15n20008,5,4.2254447543346645
Mgat1KO,15n20012,5,1.0244567183342561
Mgat1KO,15n24005,5,1.0378530814682745
Mgat1KO,15n24010,5,1.2322258156002506
Mgat1KO,15n24013,5,1.012826557809167
Mgat1KO,15o27002,5,12.096094923232675
Mgat1KO,15o27005,5,2.8023063714387866
Mgat1KO,15o27010,5,5.585839363589384
Mgat1KO,15o27018,5,1.032342681162966
Mgat1KO,15o27025,5,1.1394202563876676
Mgat1KO,15o27028,5,1.1562245067172918
Mgat1KO,15o27031,5,2.174011657988178
Mgat1KO,15o28006,5,1.0124060618103528
Mgat1KO,15o28009,5,1.0188616464590095
Mgat1KO,15o28012,5,1.0800492096121648
WT,15n10002,9,19.999940477095453
WT,15n10006,9,19.99993298102252
WT,15n10009,9,19.999893565865047
WT,15n10012,9,14.615047623351488
WT,15n23002,9,19.999999066552995
WT,15n23005,9,14.92141389973622
WT,15n23008,9,15.87214020615375
WT,15n23011,9,14.68485160206984
WT,15n23014,9,15.289181102072746
WT,15n23019,9,19.998633435766852
WT,15n23022,9,13.646262487110777
WT,15o20002,9,9.100048199794717
WT,15o20005,9,17.004553958337063
WT,15o20010,9,13.917414732264604
WT,15o20015,9,16.014534285912898
WT,15o21003,9,19.999973621049513
WT,15o21008,9,19.99994103450325
WT,15o22002,9,19.038837180921362
WT,15o22008,9,19.99996867150057
WT,15o26002,9,19.999978427502537
WT,15o26005,9,11.371845647949144
WT,15o26008,9,9.809220014623156
WT,15o26014,9,19.999946881268546
WT,15o26017,9,19.999926742331272
WT,15o26020,9,9.600283265849601
WT,15o26023,9,9.126756276591813
WT,15o26031,9,12.321885063479673
WT,15o29002,9,13.827575038288296
WT,15o29009,9,16.750015923357378
WT,15o29012,9,11.992457763811304
WT,15o29015,9,13.629815721160966
WT,15o29021,9,13.099860666426883
WT,15o29024,9,13.095514538882403
WT,15o29027,9,12.401048035780029
Mgat1KO,15n03002,9,19.99990607943789
Mgat1KO,15n03005,9,19.99998568441203
Mgat1KO,15n03008,9,19.999940888901797
Mgat1KO,15n03011,9,19.999875345558724
Mgat1KO,15n03014,9,19.53162639386416
Mgat1KO,15n03017,9,19.99798382503553
Mgat1KO,15n03028,9,19.99952088386184
Mgat1KO,15n04002,9,19.999994156617024
Mgat1KO,15n04009,9,19.999937895324297
Mgat1KO,15n04014,9,19.999821508919865
Mgat1KO,15n04017,9,19.999801329554526
Mgat1KO,15n04020,9,19.99999590421868
Mgat1KO,15n04023,9,19.999961862689243
Mgat1KO,15n04026,9,19.99997767058101
Mgat1KO,15n04029,9,19.999958988001904
Mgat1KO,15n09002,9,19.99998671531911
Mgat1KO,15n09005,9,19.9999730604481
Mgat1KO,15n20005,9,19.999950535788333
Mgat1KO,15n20008,9,19.999723576030014
Mgat1KO,15n20012,9,19.99985357554061
Mgat1KO,15n24005,9,19.999817156354666
Mgat1KO,15n24010,9,19.999877557603387
Mgat1KO,15n24013,9,17.680370520224457
Mgat1KO,15o27002,9,19.999966542190805
Mgat1KO,15o27005,9,19.999980160719115
Mgat1KO,15o27010,9,19.999800850571205
Mgat1KO,15o27018,9,19.999990980952234
Mgat1KO,15o27025,9,19.999874008715192
Mgat1KO,15o27028,9,19.999982501424938
Mgat1KO,15o27031,9,19.999992485525226
Mgat1KO,15o28006,9,19.99993296422257
Mgat1KO,15o28009,9,19.99988110410995
Mgat1KO,15o28012,9,19.999879436830103
WT,15n10002,10,1135.7984183280787
WT,15n10006,10,1056.6108562458664
WT,15n10009,10,1119.6337335874152
WT,15n10012,10,1359.5576807492869
WT,15n23002,10,1124.724128196156
WT,15n23005,10,1417.0898355287788
WT,15n23008,10,1509.2352795283318
WT,15n23011,10,1318.6574465963954
WT,15n23014,10,1326.1130368254387
WT,15n23019,10,1367.952031814668
WT,15n23022,10,1582.9980800102219
WT,15o20002,10,1419.2922243204428
WT,15o20005,10,1390.8898965944682
WT,15o20010,10,1079.2437662291368
WT,15o20015,10,1230.7668335921464
WT,15o21003,10,1235.0617322770038
WT,15o21008,10,1074.9624742451513
WT,15o22002,10,1719.2713345660102
WT,15o22008,10,1999.99982939343
WT,15o26002,10,1686.1440877872353
WT,15o26005,10,1410.1860756490246
WT,15o26008,10,1235.8121099428593
WT,15o26014,10,1064.9687840045542
WT,15o26017,10,1151.479946225505
WT,15o26020,10,1359.0683584554652
WT,15o26023,10,1192.49351733484
WT,15o26031,10,1158.7354527192483
WT,15o29002,10,1154.6438051967464
WT,15o29009,10,1186.4035280795008
WT,15o29012,10,1075.684924660556
WT,15o29015,10,1517.357526071282
WT,15o29021,10,1107.0898215093184
WT,15o29024,10,1153.7061467961491
WT,15o29027,10,1157.3517467682386
