Group,file,param,value
WT,15o22008,2,24.338418674856467
WT,15o26002,2,30.48765730535724
WT,15o26005,2,47.857855624328685
WT,15o26008,2,48.29668166922841
WT,15o26014,2,46.96941295912545
WT,15o26017,2,47.191070938964664
WT,15o26020,2,48.31859520950862
WT,15o26023,2,32.9365538976615
WT,15o26031,2,46.85322855207401
WT,15o29002,2,48.11861164487654
WT,15o29009,2,48.786501867248255
WT,15o29012,2,34.147610304629374
WT,15o29015,2,30.537234017257916
WT,15o29021,2,46.767350272466224
WT,15o29024,2,32.803004806977704
WT,15o29027,2,37.30447206556512
Mgat1KO,15n03002,2,32.900450474108005
Mgat1KO,15n03005,2,36.56377546855806
Mgat1KO,15n03008,2,31.504392596523473
Mgat1KO,15n03011,2,31.02273071598587
Mgat1KO,15n03014,2,30.761950328138443
Mgat1KO,15n03017,2,21.51546162226536
Mgat1KO,15n03028,2,21.643652943301593
Mgat1KO,15n04002,2,32.210555304091756
Mgat1KO,15n04009,2,29.902674579116635
Mgat1KO,15n04014,2,27.047855077918896
Mgat1KO,15n04017,2,48.00282641916844
Mgat1KO,15n04020,2,46.22189022946954
Mgat1KO,15n04023,2,30.918377990002885
Mgat1KO,15n04026,2,34.103902916626446
Mgat1KO,15n04029,2,33.59071776015922
Mgat1KO,15n09002,2,28.344055282182254
Mgat1KO,15n09005,2,32.14249996990332
Mgat1KO,15n20005,2,30.140912005160576
Mgat1KO,15n20008,2,28.385770390190036
Mgat1KO,15n20012,2,30.815798277413453
Mgat1KO,15n24005,2,22.035987438625437
Mgat1KO,15n24010,2,46.83030562737118
Mgat1KO,15n24013,2,33.142145989507966
Mgat1KO,15o27002,2,38.793560216770835
Mgat1KO,15o27005,2,34.19409891632039
Mgat1KO,15o27010,2,40.06767363782538
Mgat1KO,15o27018,2,33.15752289047215
Mgat1KO,15o27025,2,32.17139465527573
Mgat1KO,15o27028,2,45.273740324516496
Mgat1KO,15o27031,2,21.959502288953363
Mgat1KO,15o28006,2,31.733037482853014
Mgat1KO,15o28009,2,31.630309141979076
Mgat1KO,15o28012,2,33.430772943214166
WT,15n10002,4,15.1561195529994
WT,15n10006,4,14.655917809413685
WT,15n10009,4,15.675991978219534
WT,15n10012,4,15.98785106731294
WT,15n23002,4,11.507636428584236
WT,15n23005,4,13.634348205894765
WT,15n23008,4,12.978970237675565
WT,15n23011,4,14.489950616056056
WT,15n23014,4,14.504251408041075
WT,15n23019,4,12.627952080423036
WT,15n23022,4,18.013266180585184
WT,15o20002,4,13.92167914705464
WT,15o20005,4,14.562844969697139
WT,15o20010,4,14.707874806793033
WT,15o20015,4,13.226824255405125
WT,15o21003,4,16.073720045039998
WT,15o21008,4,13.802339959721317
WT,15o22002,4,13.51532870978632
WT,15o22008,4,12.248756396982694
WT,15o26002,4,13.631432105635534
WT,15o26005,4,16.5533714273342
WT,15o26008,4,17.934322855257587
WT,15o26014,4,16.527886049099106
WT,15o26017,4,16.456146851834944
WT,15o26020,4,15.156780487756304
WT,15o26023,4,18.124584400059966
WT,15o26031,4,14.820730227735144
WT,15o29002,4,15.090526206272449
WT,15o29009,4,15.379900901424836
WT,15o29012,4,15.535123494927902
WT,15o29015,4,17.29138632545416
WT,15o29021,4,16.58670774403852
WT,15o29024,4,17.10284375593241
WT,15o29027,4,16.462373877450847
Mgat1KO,15n03002,4,18.95174456716843
Mgat1KO,15n03005,4,15.47869498080196
Mgat1KO,15n03008,4,18.266638773239382
Mgat1KO,15n03011,4,17.746207935611974
Mgat1KO,15n03014,4,16.410804256476524
Mgat1KO,15n03017,4,16.870595448662794
Mgat1KO,15n03028,4,16.02292886117849
Mgat1KO,15n04002,4,19.093041896799903
Mgat1KO,15n04009,4,16.840214082597814
Mgat1KO,15n04014,4,19.40141042012263
Mgat1KO,15n04017,4,13.952251527820975
Mgat1KO,15n04020,4,15.715573722896153
Mgat1KO,15n04023,4,16.980417600506737
Mgat1KO,15n04026,4,15.820770698884598
Mgat1KO,15n04029,4,18.992880989583647
Mgat1KO,15n09002,4,17.048818646410005
Mgat1KO,15n09005,4,17.181958791257756
Mgat1KO,15n20005,4,17.60757657734535
Mgat1KO,15n20008,4,18.804346471048532
Mgat1KO,15n20012,4,18.513745011504398
Mgat1KO,15n24005,4,18.600309695034532
Mgat1KO,15n24010,4,15.873022135918207
Mgat1KO,15n24013,4,16.478744745745292
Mgat1KO,15o27002,4,19.9999838675724
Mgat1KO,15o27005,4,19.999992208736984
Mgat1KO,15o27010,4,19.999989431615763
Mgat1KO,15o27018,4,18.029209225040006
Mgat1KO,15o27025,4,16.96058659297694
Mgat1KO,15o27028,4,16.998775064979107
Mgat1KO,15o27031,4,17.485299405815965
Mgat1KO,15o28006,4,18.99432911576932
Mgat1KO,15o28009,4,17.792523588561288
Mgat1KO,15o28012,4,15.830905322040756
WT,15n10002,5,1.012176121508678
WT,15n10006,5,1.217891028354031
WT,15n10009,5,1.1592630704926488
WT,15n10012,5,1.199498932174936
WT,15n23002,5,3.544699614753803
WT,15n23005,5,1.1455508114821047
WT,15n23008,5,1.2606025637471803
WT,15n23011,5,1.108094988907091
WT,15n23014,5,1.1173977861540454
WT,15n23019,5,1.2390810783099857
WT,15n23022,5,1.182956677094186
WT,15o20002,5,1.2282712053914702
WT,15o20005,5,1.1950300663879627
WT,15o20010,5,1.0051106894387702
WT,15o20015,5,1.104969208961327
WT,15o21003,5,1.1566195808774347
WT,15o21008,5,1.163434222966463
WT,15o22002,5,1.0961510218086472
WT,15o22008,5,1.0000073654765507
WT,15o26002,5,1.0011695025034968
WT,15o26005,5,1.1355458462167396
WT,15o26008,5,1.098695387366705
WT,15o26014,5,1.2210624643894072
WT,15o26017,5,1.2319225719001046
WT,15o26020,5,1.0997183651717768
WT,15o26023,5,1.0723794497239991
WT,15o26031,5,1.2676543394807545
WT,15o29002,5,1.1157627525657967
WT,15o29009,5,1.0682426105868503
WT,15o29012,5,1.0328718160640207
WT,15o29015,5,2.401392447231339
WT,15o29021,5,1.2414617850613145
WT,15o29024,5,1.0021638887593818
WT,15o29027,5,1.044447031793142
Mgat1KO,15n03002,5,1.0349488212836149
Mgat1KO,15n03005,5,5.040208716315208
Mgat1KO,15n03008,5,1.0145426207926984
Mgat1KO,15n03011,5,1.0052257889804102
Mgat1KO,15n03014,5,1.0194020863815783
Mgat1KO,15n03017,5,1.0011838107833477
Mgat1KO,15n03028,5,1.001505725143077
Mgat1KO,15n04002,5,1.0711746761641805
Mgat1KO,15n04009,5,1.0040978471058455
Mgat1KO,15n04014,5,2.157595241401974
Mgat1KO,15n04017,5,1.1614104952291933
Mgat1KO,15n04020,5,1.0965735154066851
Mgat1KO,15n04023,5,3.172212143600704
Mgat1KO,15n04026,5,3.126897041929392
Mgat1KO,15n04029,5,1.1211660233849645
Mgat1KO,15n09002,5,4.994144992848631
Mgat1KO,15n09005,5,4.162888216432744
Mgat1KO,15n20005,5,1.0126160318829782
Mgat1KO,15n20008,5,4.086967112121126
Mgat1KO,15n20012,5,1.0303932137224925
Mgat1KO,15n24005,5,1.0039537351030685
Mgat1KO,15n24010,5,1.2358643526163275
Mgat1KO,15n24013,5,1.0027989645244073
Mgat1KO,15o27002,5,11.79670291119815
Mgat1KO,15o27005,5,2.8024506510891447
Mgat1KO,15o27010,5,5.9272373289506834
Mgat1KO,15o27018,5,1.0372371460860978
Mgat1KO,15o27025,5,2.0648466467938476
Mgat1KO,15o27028,5,1.4608428667629463
Mgat1KO,15o27031,5,3.245294618328896
Mgat1KO,15o28006,5,1.0441536817343344
Mgat1KO,15o28009,5,1.020034115758701
Mgat1KO,15o28012,5,1.056437390048392
WT,15n10002,9,19.999965693437016
WT,15n10006,9,19.99988566626286
WT,15n10009,9,19.999944985254277
WT,15n10012,9,19.999803988620542
WT,15n23002,9,19.99999571947039
WT,15n23005,9,14.921164135164004
WT,15n23008,9,15.872272779909443
WT,15n23011,9,14.684875801716078
WT,15n23014,9,15.289169815954011
WT,15n23019,9,19.994630431199575
WT,15n23022,9,13.646335746338282
WT,15o20002,9,19.999973953083753
WT,15o20005,9,16.999334392512978
WT,15o20010,9,17.53395806170374
WT,15o20015,9,16.014528378188885
WT,15o21003,9,19.9999736210491
WT,15o21008,9,19.999962340281915
WT,15o22002,9,19.034508744281293
WT,15o22008,9,18.27576133127762
WT,15o26002,9,19.999988240903473
WT,15o26005,9,11.37181938170353
WT,15o26008,9,9.809221620476572
WT,15o26014,9,19.99996419207711
WT,15o26017,9,19.99998044257804
WT,15o26020,9,9.60018538590807
WT,15o26023,9,9.165872141447908
WT,15o26031,9,12.320079240043608
WT,15o29002,9,13.936487462950003
WT,15o29009,9,16.7265113032416
WT,15o29012,9,19.999940684411076
WT,15o29015,9,15.24236020871573
WT,15o29021,9,13.508174297410374
WT,15o29024,9,14.115475671276286
WT,15o29027,9,13.357387361486747
Mgat1KO,15n03002,9,19.999973880429263
Mgat1KO,15n03005,9,19.999997117897387
Mgat1KO,15n03008,9,19.999940884478132
Mgat1KO,15n03011,9,19.99994144164724
Mgat1KO,15n03014,9,19.400313314933896
Mgat1KO,15n03017,9,19.251824863359644
Mgat1KO,15n03028,9,19.99976734879847
Mgat1KO,15n04002,9,19.999981686796527
Mgat1KO,15n04009,9,19.99998909179058
Mgat1KO,15n04014,9,19.99977690813528
Mgat1KO,15n04017,9,19.999960265929868
Mgat1KO,15n04020,9,19.99999590415797
Mgat1KO,15n04023,9,19.999969854962927
Mgat1KO,15n04026,9,19.99997767084473
Mgat1KO,15n04029,9,19.998985914266147
Mgat1KO,15n09002,9,19.999946861840716
Mgat1KO,15n09005,9,19.99987478709428
Mgat1KO,15n20005,9,19.999775598945927
Mgat1KO,15n20008,9,19.999676731487835
Mgat1KO,15n20012,9,19.999816501390246
Mgat1KO,15n24005,9,19.999896393457767
Mgat1KO,15n24010,9,19.999877559342433
Mgat1KO,15n24013,9,17.68041847676982
Mgat1KO,15o27002,9,19.99997998275785
Mgat1KO,15o27005,9,19.999900812892726
Mgat1KO,15o27010,9,19.999952248676568
Mgat1KO,15o27018,9,19.999988726249963
Mgat1KO,15o27025,9,19.999897931267842
Mgat1KO,15o27028,9,19.998361755679937
Mgat1KO,15o27031,9,19.99996906490286
Mgat1KO,15o28006,9,19.999671879264046
Mgat1KO,15o28009,9,19.99988120614593
Mgat1KO,15o28012,9,19.99987509394058
WT,15n10002,10,665.2364679947858
WT,15n10006,10,943.2778188530314
WT,15n10009,10,801.6457501454668
WT,15n10012,10,832.0414928555656
WT,15n23002,10,989.757793122696
WT,15n23005,10,1417.1004753934014
WT,15n23008,10,1509.218317087478
WT,15n23011,10,1318.6563541669575
WT,15n23014,10,1326.1124150896476
WT,15n23019,10,1367.944515140766
WT,15n23022,10,1582.9932550671635
WT,15o20002,10,766.6967868900902
WT,15o20005,10,1390.929974930946
WT,15o20010,10,776.6795048079058
WT,15o20015,10,1230.7667398995006
WT,15o21003,10,1235.0618904557919
WT,15o21008,10,877.3730789930765
WT,15o22002,10,1719.2653300793188
WT,15o22008,10,800.7738247166553
WT,15o26002,10,642.9533809863059
WT,15o26005,10,1410.1854387552955
WT,15o26008,10,1235.8117461621425
WT,15o26014,10,965.8831989847197
WT,15o26017,10,905.2522934904867
WT,15o26020,10,1359.0719498314925
WT,15o26023,10,1171.0389282502017
WT,15o26031,10,1158.7571269505568
WT,15o29002,10,1044.4573313989015
WT,15o29009,10,964.4164771029423
WT,15o29012,10,773.1189743670485
WT,15o29015,10,760.1638365181021
WT,15o29021,10,952.1511432833692
WT,15o29024,10,881.470835254639
WT,15o29027,10,872.8004171286701
Mgat1KO,15n03002,10,1015.1694288751152
Mgat1KO,15n03005,10,1163.4572606064607
Mgat1KO,15n03008,10,1117.5673433145423
Mgat1KO,15n03011,10,607.9753788247602
Mgat1KO,15n03014,10,1749.9536015035806
Mgat1KO,15n03017,10,650.0009871250262
Mgat1KO,15n03028,10,400.86071803110957
Mgat1KO,15n04002,10,641.8085197537155
Mgat1KO,15n04009,10,385.1855115187873
Mgat1KO,15n04014,10,1754.6185803069507
Mgat1KO,15n04017,10,1574.4129335442396
Mgat1KO,15n04020,10,1312.7982983834468
Mgat1KO,15n04023,10,885.9632025665918
Mgat1KO,15n04026,10,1209.2118935580384
Mgat1KO,15n04029,10,1205.9968742495757
Mgat1KO,15n09002,10,1661.5841031589646
Mgat1KO,15n09005,10,1522.6266571284652
Mgat1KO,15n20005,10,1999.8603683962317
Mgat1KO,15n20008,10,1999.9311511239298
Mgat1KO,15n20012,10,1999.964107323633
Mgat1KO,15n24005,10,500.8618216700854
Mgat1KO,15n24010,10,1416.8114534592592
Mgat1KO,15n24013,10,1611.0358790363289
Mgat1KO,15o27002,10,457.81979403058153
Mgat1KO,15o27005,10,1553.1175405777672
Mgat1KO,15o27010,10,1999.976076718342
Mgat1KO,15o27018,10,1857.2846254354406
Mgat1KO,15o27025,10,1096.9140307908679
Mgat1KO,15o27028,10,749.9170334548426
Mgat1KO,15o27031,10,576.0109609889791
Mgat1KO,15o28006,10,1865.1639976351735
Mgat1KO,15o28009,10,1459.7053763648937
Mgat1KO,15o28012,10,1999.9812802965414
WT,15n10002,11,0.08820565738176538
WT,15n10006,11,0.3408551658376906
WT,15n10009,11,0.08941074072306421
WT,15n10012,11,0.04781903304529201
WT,15n23002,11,0.22381768171302946
WT,15n23005,11,0.18158875272984196
WT,15n23008,11,0.13830743469136028
WT,15n23011,11,0.33242156843962095
WT,15n23014,11,0.28921085875475705
WT,15n23019,11,0.2400598230156891
WT,15n23022,11,0.15964850143198633
WT,15o20002,11,0.13482957920510616
WT,15o20005,11,0.12279290500431962
WT,15o20010,11,0.13965902766044216
WT,15o20015,11,0.17057011797176624
WT,15o21003,11,0.14889581138175545
WT,15o21008,11,0.19338345635594115
WT,15o22002,11,0.0988916693060822
WT,15o22008,11,0.012713761665235223
WT,15o26002,11,0.03244401304503305
WT,15o26005,11,0.2094535452575326
WT,15o26008,11,0.2537862097299403
WT,15o26014,11,0.3107847734980722
WT,15o26017,11,0.22641378249288255
WT,15o26020,11,0.14823616734031636
WT,15o26023,11,0.19764632823710848
WT,15o26031,11,0.17686767609340773
WT,15o29002,11,0.13515624545479393
WT,15o29009,11,0.2004969680061075
WT,15o29012,11,0.2151611663061671
WT,15o29015,11,0.04065408560055725
WT,15o29021,11,0.17885891131464193
WT,15o29024,11,0.0804476290932472
WT,15o29027,11,0.11601469972205751
Mgat1KO,15n03002,11,0.053058487127603166
Mgat1KO,15n03005,11,0.08381952986343412
Mgat1KO,15n03008,11,0.12376774678684704
Mgat1KO,15n03011,11,0.046313047825069883
Mgat1KO,15n03014,11,0.06852028927776962
Mgat1KO,15n03017,11,0.010581687021636275
Mgat1KO,15n03028,11,0.0115940014608789
Mgat1KO,15n04002,11,0.02930981178801118
Mgat1KO,15n04009,11,0.008082655258201633
Mgat1KO,15n04014,11,0.02806981361112246
Mgat1KO,15n04017,11,0.033892326212149396
Mgat1KO,15n04020,11,0.08155945057492975
Mgat1KO,15n04023,11,0.02230139768610111
Mgat1KO,15n04026,11,0.052784014966733156
Mgat1KO,15n04029,11,0.04635778670034212
Mgat1KO,15n09002,11,0.05492630509471813
Mgat1KO,15n09005,11,0.030048439425477382
Mgat1KO,15n20005,11,0.04211475016253784
Mgat1KO,15n20008,11,0.022722100572025776
Mgat1KO,15n20012,11,0.03432681194036367
Mgat1KO,15n24005,11,0.014384373465718352
Mgat1KO,15n24010,11,0.042952779532260336
Mgat1KO,15n24013,11,0.0430063842208923
Mgat1KO,15o27002,11,0.012304162534020321
Mgat1KO,15o27005,11,0.05700296071052911
Mgat1KO,15o27010,11,0.017719620459999214
Mgat1KO,15o27018,11,0.018782477145304323
Mgat1KO,15o27025,11,0.01685798966011346
Mgat1KO,15o27028,11,0.007453124325074295
Mgat1KO,15o27031,11,0.008320097440770809
Mgat1KO,15o28006,11,0.05222319075215686
Mgat1KO,15o28009,11,0.040208087945298836
Mgat1KO,15o28012,11,0.038839146686607165
