Group,file,param,value
Mgat1KO,15n03005,11,0.0007050786738103781
Mgat1KO,15n03014,11,0.0006650618508190228
Mgat1KO,15n03017,11,0.0006650525364623951
Mgat1KO,15n03028,11,0.0008948132162354908
Mgat1KO,15n04002,11,0.0006650077350421375
Mgat1KO,15n04009,11,0.0006650042383812454
Mgat1KO,15n04014,11,0.0006715163021624846
Mgat1KO,15n04017,11,0.0007275665594900769
Mgat1KO,15n04020,11,0.0006650027108237207
Mgat1KO,15n04023,11,0.0006650653185134464
Mgat1KO,15n04029,11,0.0006650012849844835
Mgat1KO,15n09002,11,0.0006650340821788025
Mgat1KO,15n09005,11,0.000815600839019967
Mgat1KO,15n20005,11,0.0006650136124094569
Mgat1KO,15n20008,11,0.0006650998904089641
Mgat1KO,15n20012,11,0.0008957868881169267
Mgat1KO,15n24005,11,0.0007480987086053659
Mgat1KO,15n24010,11,0.000752295471718794
Mgat1KO,15n24013,11,0.0006650002025491296
WT,15o26002,13,0.19797971037670134
WT,15o26005,13,0.16156089398666984
WT,15o26008,13,0.31229417888717886
WT,15o26014,13,0.6535180451344851
WT,15o26017,13,0.5069376457135012
WT,15o26020,13,0.25563062468236053
WT,15o26023,13,0.29439186754523844
WT,15o26031,13,0.39887861069203795
WT,15o29002,13,0.27452603604804654
WT,15o29009,13,0.33924872525198446
WT,15o29012,13,0.3986146214105646
WT,15o29015,13,0.2122318304248865
WT,15o29021,13,0.29282026183521814
WT,15o29024,13,0.1919228187132653
WT,15o29027,13,0.2810646312707997
WT,15o20002,13,0.31497946097465973
WT,15o20005,13,0.18213781833284262
WT,15o20010,13,0.5873792966144268
WT,15o20015,13,0.24886952555800007
WT,15o21003,13,0.24841633323749965
WT,15o21008,13,0.6143465694790197
WT,15o22002,13,0.14201661870680263
WT,15o22008,13,0.03418300017317977
WT,15n10002,13,0.409998978457446
WT,15n10009,13,0.3235784020272283
WT,15n10012,13,0.14758608398558476
WT,15n23002,13,0.4028773531107116
WT,15n23005,13,0.30564324032083995
WT,15n23008,13,0.24602893890301225
WT,15n23019,13,0.1933316294025483
WT,15n23022,13,0.3237512152177629
Mgat1KO,15o27002,13,0.12040947709410864
Mgat1KO,15o27005,13,0.13045370276596274
Mgat1KO,15o27010,13,0.08655533161317426
Mgat1KO,15o27018,13,0.08231569674001371
Mgat1KO,15o27025,13,0.1285510107839335
Mgat1KO,15o27028,13,0.10808474753466035
Mgat1KO,15o27031,13,0.08880804990189615
Mgat1KO,15o28006,13,0.21913740368655626
Mgat1KO,15o28009,13,0.2480181503895277
Mgat1KO,15o28012,13,0.14044703969815553
Mgat1KO,15n03002,13,0.49232337064728754
Mgat1KO,15n03005,13,0.4578412801064094
Mgat1KO,15n03014,13,0.08833650513517084
Mgat1KO,15n03017,13,0.046924575910734144
Mgat1KO,15n03028,13,0.10594847567166919
Mgat1KO,15n04002,13,0.24871747008639103
Mgat1KO,15n04009,13,0.08450289309418665
Mgat1KO,15n04014,13,0.21183880983473038
Mgat1KO,15n04017,13,0.3611275136488923
Mgat1KO,15n04020,13,0.3866481622114698
Mgat1KO,15n04023,13,0.1904467383227624
Mgat1KO,15n04029,13,0.25266315229027597
Mgat1KO,15n09002,13,0.022777509618335634
Mgat1KO,15n09005,13,0.2069843322077545
Mgat1KO,15n20005,13,0.08314399016866773
Mgat1KO,15n20008,13,0.09685680662302282
Mgat1KO,15n20012,13,0.13150915692703546
Mgat1KO,15n24005,13,0.19907533416367043
Mgat1KO,15n24010,13,0.30623641647185895
Mgat1KO,15n24013,13,0.07354066540583805
